Record ID,Authors,Title,Publication,Volume,Issue,Pages,DOI,Abstract,URL,Publication Type,Year
2644,M.G. Weber,Aspen management options using fire or cutting,"Information Report Petawawa National Forestry Institute, Forestry Canada",Not found,No. PI X 100,Not found,Not found,Not found,http://www.cfs.nrcan.gc.ca/pubwarehouse/pdfs/12146.pdf,Article,1991
2645,M.G. Weber,The effect of cutting and burning on browse production in eastern Canadian aspen forests,International Journal of Wildland Fire,1,1,41 - 47,Not found,Not found,http://www.publish.csiro.au/?act=view_file&file_id=WF9910041.pdf,Article,1991
2640,D.H. Weingarner,"Spacing and thinning in aspen and mixedwood: some thoughts, theories and observations",Jt. Rep.,Not found,15,145 - 149,Not found,Not found,Not found,Article,1991
2641,"N.E. West, G.A. Reese",Comparison of some methods for collecting and analyzing data on aboveground net production and diversity of herbaceous vegetation in a northern Utah subalpine context,Vegetatio,96,2,145 - 163,Not found,Not found,http://www.jstor.org/stable/20046069?seq=1#page_scan_tab_contents,Article,1991
2642,G.G. Whitney,"Relation of plant species to substrate, landscape position, and aspect in north central Massachusetts",Canadian Journal of Forest Research,21,8,1245 - 1252,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.1139/x91-173,Article,1991
2643,"K.D. Wood, A.H. Feiveson, D.B. Botkin",Statistical error analysis for biomass density and leaf area index estimation,Canadian Journal of Forest Research,21,7,974 - 989,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.1139/x91-135,Article,1991
2638,"X.J. Xiao, D.W. Anderson, J.R. Bettany",The Effect of Pedogenetic Processes on the Distribution of Phosphorus Calcium and Magnesium in Gray Luvisols,Canadian Journal of Soil Science,71,4,397 - 410,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.4141/cjss91-040,Article,1991
2639,R.H. Yahner,Avian nesting ecology in small even-aged aspen stands,Journal of Wildlife Management,55,1,155 - 159,Not found,Not found,http://www.jstor.org/stable/3809253?seq=1#page_scan_tab_contents,Article,1991
2631,"K.C. Yang, G. Hazenberg",Relationship between tree age and sapwood/heartwood width in Populus tremuloides Michx,Wood and Fiber Science,23,2,247 - 252,Not found,Not found,http://wfs.swst.org/index.php/wfs/article/view/2053/2053,Article,1991
2632,R.C. Yang,Fertilization: a tool for managing aspen in western Canada,"Forest Management Note Northwest Region, Forestry Canada [Forestry Canada, Northwest Region, Northern Forestry Centre,]",Not found,54,Not found,Not found,Not found,Not found,Article,1991
2633,R.C. Yang,Growth of white spruce following release from aspen competition: 35 year results,Forestry Chronicle,67,6,706 - 711,Not found,Not found,Not found,Article,1991
2634,"R.P. Zentner, G.G. Bowes",Economics of Chemical Brush Control in Pastures of East-Central Saskatchewan,Canadian Journal of Plant Science,71,4,1133 - 1142,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.4141/cjps91-155,Article,1991
2635,"S.C. Zoltai, T. Singh, M.J. Apps",Aspen in a changing climate,Aspen Management for the 21st Century: Proceedings of a Symposium,Not found,Not found,143 - 152,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=3632&context=aspen_bib,Contribution to Book,1991
3035,R.D. Adams,"Aspen symposium '89: proceedings. Duluth, Minnesota, July 25-27, 1989",Not found,Not found,Not found,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=4029&context=aspen_bib,Report,1990
3034,"R.D. Adams, J.S. Gephart",Introduction to symposium and the aspen resource study,Aspen Symposium '89 : Proceedings,General Technical Report NC-140,140,1 - 9,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=4030&context=aspen_bib,Contribution to Book,1990
3026,"J.A. Akande, G.H. Kyanka",Evaluation of tensile fracture in aspen using fractographic and theoretical methods,Wood and Fiber Science,22,3,283 - 297,Not found,Not found,http://wfs.swst.org/index.php/wfs/article/view/1071/1071,Article,1990
3027,"J.A. Akande, G.H. Kyanka, R.B. Hanna",Development of longitudinal split failure in white-rotted aspen (Populus tremuloides Michx.),Wood and Fiber Science,22,4,429 - 440,Not found,Not found,http://wfs.swst.org/index.php/wfs/article/view/2107/2107,Article,1990
3028,"David H. Alban, D.A. Perala",Ecosystem carbon following aspen harvesting in the upper Great Lakes,Aspen Symposium '89 : Proceedings,General Technical Report NC-140,NC-140,123 - 131,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=4025&context=aspen_bib,Contribution to Book,1990
3029,"David H. Alban, D.A. Perala, S.P. Gessel",Impact of aspen timber harvesting on soils,"Sustained productivity of forest soils Vancouver : Forestry Publications, Faculty of Forestry, University of British Columbia",Not found,377-391,377 - 391,Not found,Not found,Not found,Article,1990
3019,"M. Albrecht, A. Nahrsted, N.P. Luepke, N.L. Theisen, G. Garon",Anti-inflammatory activity of flavonol glycosides and salicin derivatives from the leaves of Populus tremuloides,Planta Medica,56,6,Not found,Not found,Not found,Not found,Article,1990
3020,"R.B. Allen, R.K. Peet","Gradient analysis of forests of the Sangre de Cristo Range, Colorado",Canadian Journal of Botany,68,1,193 - 201,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.1139/b90-026,Article,1990
3014,H.E. Anderson,Predicting equilibrium moisture content of some foliar forest litter in the northern Rocky Mountains,"Research Paper, US Department of Agriculture, Forest Service",Not found,INT-429,Not found,Not found,Not found,https://archive.org/details/predictingequili429ande,Article,1990
3017,"M. Antal, M.M. Micko",Aspen wood quality parameters. Determination of chemical and physical properties,Holzforschung und Holzverwertung,42,2,Not found,Not found,Not found,Not found,Article,1990
3024,"T.W. Arnold, E.K. Fritzell",Habitat use by male mink in relation to wetland characteristics and avian prey abundances,Canadian Journal of Zoology,68,10,2205 - 2208,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.1139/z90-306,Article,1990
3010,"A.W. Bailey, B.D. Irving, R.D. Fitzgerald",Regeneration of woody species following burning and grazing in Aspen Parkland,Journal of Range Management,43,3,212 - 215,Not found,Not found,http://www.jstor.org/stable/3898675?seq=1#page_scan_tab_contents,Article,1990
3011,"W.L. Baker, T.T. Veblen","Spruce beetles and fires in the nineteenth-century subalpine forests of western Colorado, USA",Arctic and Alpine Research,22,1,65 - 80,Not found,Not found,http://www.jstor.org/stable/1551721?seq=1#page_scan_tab_contents,Article,1990
3012,B. Bancroft,Controlling aspen suckering with pre-harvest treatments,FRDA Rep,Not found,109,Not found,Not found,Not found,Not found,Article,1990
3013,L.F. Baptista,Aviary in the aspens,Pacific Discovery,43,2,33 - 36,Not found,Not found,Not found,Article,1990
3007,"M.C. Barbe, B.V. Kokta, H.C. Lavallee, J. Taylor",Aspen pulping: a comparison of Stake explosion and conventional chemi-mechanical pulping processes,Pulp and Paper Canada,91,12,142 - 151,Not found,Not found,Not found,Article,1990
3008,"D.L. Bartos, R.O. Harniss","Pine Hollow exclosures: effect of browsing on an aspen community sprayed with 2,4-D",Not found,Not found,Not found,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=4007&context=aspen_bib,Report,1990
3009,"J.M. Basey, S.H. Jenkins, G.C. Miller",Food selection by beavers in relation to inducible defenses of Populus tremuloides,Oikos,59,1,57 - 62,Not found,Not found,http://www.jstor.org/stable/3545122?seq=1#page_scan_tab_contents,Article,1990
6962,"P.C. Bates, C.R. Blinn, A.A. Alm",A Survey of the Harvesting Histories of Some Poorly Regenerated Aspen Stands in Northern Minnesota,Aspen Symposium '89 : Proceedings,General Technical Report NC-140,Not found,221 - 230,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=7949&context=aspen_bib,Contribution to Book,1990
3002,"R.R. Belanger, P.O. Manion, D.H. Griffin",Amino Acid Content of Water-Stressed Plantlets of Populus-Tremuloides Clones in Relation to Clonal Susceptibility of Hypoxylon-Mammatum in-Vitro,Canadian Journal of Botany,68,1,26 - 29,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.1139/b90-004,Article,1990
3004,R.W. Berlyn,"Trial of a double-drum flail delimber/debarker processing small-diameter frozen timber: Phase II. Size distribution and composition of process flows, chemical pulping trials",Special Report Forest Engineering Research Institute of Canada,Not found,SR-68,6 - 26,Not found,Not found,http://cfs.nrcan.gc.ca/bookstore_pdfs/19399.pdf,Article,1990
2998,"G.M. Bonnor, P. Boudewyn",Taper-volume equations for major tree species of the Yukon Territory,"Information Report Pacific and Yukon Region, Forestry Canada,  Victoria : The Centre",Not found,BC-X-323,4 - 18,Not found,Not found,http://www.cfs.nrcan.gc.ca/pubwarehouse/pdfs/3036.pdf,Article,1990
6963,R.S. Boone,Sorting Aspen Bolts and Drying Aspen Flitches for SDR,Aspen Symposium '89 : Proceedings,General Technical Report No. NC-140,Not found,295 - 299,Not found,"Log sorting is necessary when processing aspen saw-dry-rip (SDR) to select optimum log diameter and to minimize number of logs with dark-colored centers. Wetwood, which is difficult to dry, is commonly associated with these dark centers. SDR processing involves drying 7/4- to 8/4-thick live-sawn flitches. Drying the flitch and then sawing studs produces straighter studs than sawing first and drying in stud form. High-temperature kiln drying (230 o F to 240 o F) has given good results with several species (such as, basswood and yellow-poplar). For species likely to contain wetwood (aspen, cottonwood, willow), high-temperature drying is not recommended. A kiln schedule for aspen with maximum temperatures of 190 o F to 200 o F followed by equalizing at 12 percent EMC is suggested.",https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=7948&context=aspen_bib,Contribution to Book,1990
2993,"B.S. Cade, R.W. Hoffman",Winter use of Douglas-fir forests by blue grouse in Colorado,Journal of Wildlife Management,54,3,471 - 479,Not found,Not found,http://www.jstor.org/stable/3809661?seq=1#page_scan_tab_contents,Article,1990
2994,"H. Campa, III",Effects of deer and elk browsing on aspen regeneration and nutritional qualities in Michigan,"Dissertation Abstracts International. B, Sciences and Engineering",50,12,Not found,Not found,Not found,Not found,Article,1990
2995,D.A. Cheyne,An introduction to market aspen bleached chemi-thermomechanical pulp,Aspen Symposium '89 : Proceedings,General Technical Report NC-140,140,275 - 281,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=3993&context=aspen_bib,Contribution to Book,1990
2997,J.S. Clark,"Landscape interactions among nitrogen mineralization, species composition, and long-term fire frequency",Biogeochemistry Dordrecht,11,1,1 - 22,Not found,Not found,http://www.jstor.org/stable/1468786?seq=1#page_scan_tab_contents,Article,1990
2986,"W.P. Clary, D.E. Medin",Differences in vegetation biomass and structure due to cattle grazing in a northern Nevada riparian ecosystem,"Research Paper Intermountain Research Station, USDA Forest Service",Not found,INT-427,1 - 9,Not found,Not found,https://archive.org/details/differencesinveg427clar,Article,1990
2988,"J. Constantz, F. Murphy",Monitoring moisture storage in trees using time domain reflectometry,Journal of Hydrology,119,1-4,31 - 42,Not found,Not found,http://ac.els-cdn.com/002216949090032S/1-s2.0-002216949090032S-main.pdf?_tid=b298819a-d9b4-11e5-86e9-00000aab0f6c&acdnat=1456180761_2ad592378b69795baab308c9e8f2085d,Article,1990
2991,Norbert V. DeByle,Aspen ecology and management in the western United States,Aspen Symposium '89 : Proceedings,General Technical Report NC-140,Not found,11 - 20,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=3985&context=aspen_bib,Contribution to Book,1990
2980,"G. DeMuro, E.M. Jencks, D.F. Hindal, J. Skousen, J. Sencindiver, D. Samuel",Survival and growth of bigtooth aspen on acidic surface-mine soils as influenced by Pisolithus tinctorius and nitrogen and phosphorus fertilization,Proceedings of the Mining and Reclamation Conference and Exhibition,Not found,2,573 - 578,Not found,Not found,https://wvmdtaskforce.files.wordpress.com/2015/12/90-demuro.pdf,Article,1990
2985,"Dean W. Einspahr, G.W. Wyckoff","North American aspen: timber supply, utilization, and research",Northern Journal of Applied Forestry,7,4,168 - 171,Not found,Not found,http://www.ingentaconnect.com/content/saf/njaf/1990/00000007/00000004/art00006,Article,1990
2972,"J.P. Franceschi, F.W. Bell, J.P. De Franceschi",Labor productivity and costs of motor-manual release of spruce from hardwoods in Manitoba,"Information Report Northwest Region, Forestry Canada",Not found,NOR-X-312,6 - 14,Not found,Not found,http://cfs.nrcan.gc.ca/bookstore_pdfs/11687.pdf,Article,1990
2973,"D.A. Gansner, S.L. Arner, S.J. Zarnoch",Timber value growth rates in Maine,Northern Journal of Applied Forestry,7,2,62 - 64,Not found,Not found,http://www.ingentaconnect.com/content/saf/njaf/1990/00000007/00000002/art00004,Article,1990
2975,John S. Gephart,Aspen supply in Minnesota 1977 to 2007,"Natural Resources Research Institute, University of Minnesota, Duluth",Not found,Not found,Not found,Not found,Not found,Not found,Article,1990
2974,"J.S. Gephart, J.B. Tevik, R.D. Adams, W.E. Berguson",Aspen supply in Minnesota 1977 to 2007,"Technical Report Natural Resources Research Institute, University of Minnesota",Not found,NRRI-TR-90-10,9 - 61,Not found,Not found,Not found,Article,1990
2976,"R.O. Gertjejansen, D.C. Ritter, B.A. Popowitz, Uong Chen",Paper birch as a core material for aspen oriented strandboard and waferboard,Aspen Symposium '89 : Proceedings,General Technical Report NC-140,140,311 - 314,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=3974&context=aspen_bib,Contribution to Book,1990
2978,S.H. Greenway,Aspen regeneration: a range management problem,Rangelands,12,1,21 - 24,Not found,Not found,http://www.jstor.org/stable/4000678?seq=1#page_scan_tab_contents,Article,1990
2967,Gordon W. Gullion,Management of aspen for ruffed grouse and other wildlife - an update,Aspen Symposium '89 : Proceedings,General Technical Report NC-140,Not found,133 - 143,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=3970&context=aspen_bib,Contribution to Book,1990
2979,Gordon W. Gullion,Ruffed Grouse Use of Conifer Plantations,Wildlife Society Bulletin,18,2,183 - 187,Not found,Not found,http://www.jstor.org/stable/3782134?seq=1#page_scan_tab_contents,Article,1990
3134,"R.B. Hall, J.P. Colletti, R.C. Schultz, R.R. Faltonson, S.H. Kolison, Jr., R.D. Hanna, T.D. Hillson, J.W. Morrison",Commercial-scale vegetative propagation of aspens,Aspen Symposium '89 : Proceedings,General Technical Report NC-140,Not found,211 - 219,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=4130&context=aspen_bib,Contribution to Book,1990
2969,S.A. Hall,Pollen Deposition and Vegetation in the Southern Rocky Mountains and Southwest Plains USA,Grana,29,1,47 - 62,Not found,Not found,http://www.tandfonline.com/toc/sgra20/29/1#aHR0cDovL3d3dy50YW5kZm9ubGluZS5jb20vZG9pL3BkZi8xMC4xMDgwLzAwMTczMTM5MDA5NDI5OTc2QEBANQ==,Article,1990
2971,"R.O. Harniss, D.L. Bartos","Pine hollow exclosures - a 19-year record of an aspen stand treated with 2,4-D",Rangelands,12,1,37 - 39,Not found,Not found,http://www.jstor.org/stable/4000682?seq=1#page_scan_tab_contents,Article,1990
2964,J.H. Hart,Interaction of Aspen and Gypsy Moth,Phytopathology,80,10,Not found,Not found,Not found,Not found,Article,1990
2966,"R.S. Hedin, E.R. Hedin, D.H. Graves",Stimulation of aspen establishment on unreclaimed coal spoils in Pennsylvania,Not found,Not found,Not found,31 - 35,Not found,Not found,Not found,Contribution to Book,1990
2956,"R.S. Hedin, E.R. Hedin, J. Skousen, J. Sencindiver, D. Samuel",Stimulation of aspen establishment on unreclaimed mine spoils,Not found,Not found,Not found,589 - 594,Not found,Not found,https://wvmdtaskforce.files.wordpress.com/2015/12/90-hedinhedin.pdf,Contribution to Book,1990
